month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,quarter,rpi,resale_price_real,sora_3m,inflation_yoy,real_interest_rate,sora_3m_lag1,real_interest_rate_lag1,lat,lon,nearest_mrt_line,nearest_mrt_dist_m
2018-09-01,BEDOK,5 ROOM,94D,BEDOK NTH AVE 4,07 TO 09,132.0,Model A,1993,73 years 08 months,630000.0,2018-Q3,131.6,641010.64,1.2199,-0.903614457831338,2.1235144578313383,0.8872,2.3830863126402395,1.33362172764796,103.941297342188,EW,910.9
2018-09-01,BEDOK,5 ROOM,649,JLN TENAGA,16 TO 18,121.0,Improved,1993,73 years 08 months,650000.0,2018-Q3,131.6,661360.18,1.2199,-0.903614457831338,2.1235144578313383,0.8872,2.3830863126402395,1.33237199569139,103.906117409993,DT,380.2
2018-09-01,BUKIT MERAH,4 ROOM,20,JLN MEMBINA,16 TO 18,90.0,Model A,2003,84 years 01 month,725000.0,2018-Q3,131.6,737670.97,1.2199,-0.903614457831338,2.1235144578313383,0.8872,2.3830863126402395,1.28562459787443,103.825923251122,EW,128.4
2018-09-01,BUKIT MERAH,5 ROOM,20,JLN MEMBINA,04 TO 06,110.0,Improved,2003,84 years,845000.0,2018-Q3,131.6,859768.24,1.2199,-0.903614457831338,2.1235144578313383,0.8872,2.3830863126402395,1.28562459787443,103.825923251122,EW,128.4
2018-09-01,CHOA CHU KANG,EXECUTIVE,454,CHOA CHU KANG AVE 4,04 TO 06,142.0,Premium Apartment,2000,80 years 07 months,478000.0,2018-Q3,131.6,486354.1,1.2199,-0.903614457831338,2.1235144578313383,0.8872,2.3830863126402395,1.37893713397214,103.73503881658,NS,1244.7
2018-09-01,MARINE PARADE,4 ROOM,20,MARINE TER,04 TO 06,88.0,Improved,1975,55 years 05 months,485000.0,2018-Q3,131.6,493476.44,1.2199,-0.903614457831338,2.1235144578313383,0.8872,2.3830863126402395,1.30371588728852,103.915067020322,EW,1940.3
2018-09-01,SENGKANG,4 ROOM,297A,COMPASSVALE ST,01 TO 03,93.0,Premium Apartment,2001,81 years 11 months,340000.0,2018-Q3,131.6,345942.25,1.2199,-0.903614457831338,2.1235144578313383,0.8872,2.3830863126402395,1.39483596039701,103.900697317347,NE,676.7
2018-09-01,SENGKANG,EXECUTIVE,122C,SENGKANG EAST WAY,04 TO 06,130.0,Apartment,2000,80 years 09 months,498000.0,2018-Q3,131.6,506703.65,1.2199,-0.903614457831338,2.1235144578313383,0.8872,2.3830863126402395,1.38750850228857,103.906143768947,NE,1273.0
2018-09-01,TAMPINES,4 ROOM,467,TAMPINES ST 44,10 TO 12,104.0,Model A,1987,67 years 08 months,420000.0,2018-Q3,131.6,427340.43,1.2199,-0.903614457831338,2.1235144578313383,0.8872,2.3830863126402395,1.35996852651128,103.954665911889,DT,429.5
2018-09-01,TOA PAYOH,3 ROOM,115,POTONG PASIR AVE 1,07 TO 09,67.0,New Generation,1984,65 years 01 month,310000.0,2018-Q3,131.6,315417.93,1.2199,-0.903614457831338,2.1235144578313383,0.8872,2.3830863126402395,1.33726999806036,103.862806558366,NE,909.1
2018-09-01,WOODLANDS,3 ROOM,317,WOODLANDS ST 31,01 TO 03,73.0,Model A,1993,73 years 08 months,260000.0,2018-Q3,131.6,264544.07,1.2199,-0.903614457831338,2.1235144578313383,0.8872,2.3830863126402395,1.43189593455214,103.776268265174,NS,264.7
2018-09-01,WOODLANDS,4 ROOM,178,WOODLANDS ST 13,10 TO 12,98.0,New Generation,1986,66 years 09 months,360000.0,2018-Q3,131.6,366291.79,1.2199,-0.903614457831338,2.1235144578313383,0.8872,2.3830863126402395,1.43464080601813,103.777670022616,NS,464.5
2018-09-01,YISHUN,5 ROOM,657,YISHUN AVE 4,07 TO 09,121.0,Improved,1987,68 years 02 months,410000.0,2018-Q3,131.6,417165.65,1.2199,-0.903614457831338,2.1235144578313383,0.8872,2.3830863126402395,1.42224077094874,103.839349033609,NS,869.5
2018-10-01,ANG MO KIO,3 ROOM,219,ANG MO KIO AVE 1,07 TO 09,67.0,New Generation,1977,57 years 09 months,266000.0,2018-Q4,131.4,271060.88,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.36598198004505,103.840654039612,NS,1081.8
2018-10-01,BEDOK,3 ROOM,108,BEDOK NTH RD,07 TO 09,82.0,New Generation,1977,57 years 09 months,350000.0,2018-Q4,131.4,356659.06,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.33274009226511,103.936223519694,DT,650.5
2018-10-01,BEDOK,5 ROOM,604,BEDOK RESERVOIR RD,04 TO 06,121.0,Improved,1982,62 years 07 months,440000.0,2018-Q4,131.4,448371.39,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.33079235635694,103.913183390283,DT,672.3
2018-10-01,BEDOK,5 ROOM,94D,BEDOK NTH AVE 4,07 TO 09,127.0,Improved,1993,73 years 08 months,615000.0,2018-Q4,131.4,626700.91,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.33362172764796,103.941297342188,EW,910.9
2018-10-01,BUKIT BATOK,3 ROOM,217,BT BATOK ST 21,07 TO 09,67.0,New Generation,1984,65 years 02 months,272000.0,2018-Q4,131.4,277175.04,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.34673392184416,103.754727840299,NS,627.4
2018-10-01,BUKIT BATOK,4 ROOM,414,BT BATOK WEST AVE 4,01 TO 03,103.0,Model A,1987,67 years 11 months,302000.0,2018-Q4,131.4,307745.81,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.36357610603461,103.74597741135,NS,857.5
2018-10-01,BUKIT BATOK,4 ROOM,217,BT BATOK ST 21,07 TO 09,93.0,New Generation,1984,65 years 02 months,342000.0,2018-Q4,131.4,348506.85,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.34673392184416,103.754727840299,NS,627.4
2018-10-01,BUKIT PANJANG,EXECUTIVE,652,SENJA LINK,10 TO 12,130.0,Premium Apartment,2001,82 years 01 month,578000.0,2018-Q4,131.4,588996.96,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.38744862342634,103.763847246671,DT,1007.7
2018-10-01,CHOA CHU KANG,4 ROOM,430,CHOA CHU KANG AVE 4,04 TO 06,106.0,Model A,1993,73 years 08 months,350000.0,2018-Q4,131.4,356659.06,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.38391802750636,103.741090395244,NS,388.8
2018-10-01,CHOA CHU KANG,4 ROOM,766,CHOA CHU KANG NTH 5,10 TO 12,106.0,Model A,1996,76 years 11 months,350000.0,2018-Q4,131.4,356659.06,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.39359497879484,103.749696232859,NS,498.0
2018-10-01,CHOA CHU KANG,5 ROOM,228,CHOA CHU KANG CTRL,10 TO 12,122.0,Improved,1989,69 years 07 months,420000.0,2018-Q4,131.4,427990.87,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.38094750691966,103.746495785208,NS,519.4
2018-10-01,JURONG WEST,4 ROOM,276A,JURONG WEST ST 25,07 TO 09,85.0,Model A2,2002,82 years 04 months,319888.0,2018-Q4,131.4,325974.15,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.35320439038387,103.703654377512,EW,1643.1
2018-10-01,JURONG WEST,4 ROOM,276A,JURONG WEST ST 25,10 TO 12,88.0,Model A2,2002,82 years 04 months,325000.0,2018-Q4,131.4,331183.41,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.35320439038387,103.703654377512,EW,1643.1
2018-10-01,JURONG WEST,5 ROOM,823,JURONG WEST ST 81,10 TO 12,121.0,Improved,1990,70 years 06 months,375000.0,2018-Q4,131.4,382134.7,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.34670519811102,103.69427104484,EW,1071.9
2018-10-01,JURONG WEST,5 ROOM,744,JURONG WEST ST 73,01 TO 03,128.0,Improved,1993,74 years 02 months,425000.0,2018-Q4,131.4,433086.0,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.34665889281139,103.699099859364,EW,1025.2
2018-10-01,JURONG WEST,EXECUTIVE,274A,JURONG WEST AVE 3,04 TO 06,126.0,Apartment,2001,82 years 02 months,430000.0,2018-Q4,131.4,438181.13,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.35226505301544,103.703603969219,EW,1541.3
2018-10-01,SEMBAWANG,4 ROOM,508C,WELLINGTON CIRCLE,07 TO 09,90.0,Model A,2004,84 years 10 months,340000.0,2018-Q4,131.4,346468.8,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.45288239563765,103.821431874269,NS,457.6
2018-10-01,SENGKANG,4 ROOM,403B,FERNVALE LANE,01 TO 03,94.0,Premium Apartment,2004,84 years 05 months,301000.0,2018-Q4,131.4,306726.79,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.38879143490193,103.872979832028,NE,2342.0
2018-10-01,SENGKANG,5 ROOM,403B,FERNVALE LANE,07 TO 09,111.0,Premium Apartment,2004,84 years 05 months,420000.0,2018-Q4,131.4,427990.87,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.38879143490193,103.872979832028,NE,2342.0
2018-10-01,SENGKANG,EXECUTIVE,122C,SENGKANG EAST WAY,13 TO 15,130.0,Apartment,2000,80 years 08 months,565000.0,2018-Q4,131.4,575749.62,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.38750850228857,103.906143768947,NE,1273.0
2018-10-01,TAMPINES,4 ROOM,856,TAMPINES ST 82,04 TO 06,103.0,Model A,1986,66 years 06 months,425000.0,2018-Q4,131.4,433086.0,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.35344324893831,103.936557632514,DT,746.6
2018-10-01,TAMPINES,4 ROOM,263,TAMPINES ST 21,07 TO 09,105.0,Model A,1984,65 years,470000.0,2018-Q4,131.4,478942.16,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.35330602954221,103.95114433296,DT,510.7
2018-10-01,TAMPINES,5 ROOM,518D,TAMPINES CTRL 7,07 TO 09,109.0,DBSS,2008,89 years 02 months,770000.0,2018-Q4,131.4,784649.92,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.3563750896162,103.939270634189,DT,435.1
2018-10-01,TOA PAYOH,4 ROOM,115,POTONG PASIR AVE 1,04 TO 06,93.0,New Generation,1984,65 years,433000.0,2018-Q4,131.4,441238.2,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.33726999806036,103.862806558366,NE,909.1
2018-10-01,WOODLANDS,3 ROOM,317,WOODLANDS ST 31,10 TO 12,73.0,Model A,1993,73 years 07 months,263000.0,2018-Q4,131.4,268003.81,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.43189593455214,103.776268265174,NS,264.7
2018-10-01,WOODLANDS,3 ROOM,317,WOODLANDS ST 31,10 TO 12,73.0,Model A,1993,73 years 07 months,266000.0,2018-Q4,131.4,271060.88,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.43189593455214,103.776268265174,NS,264.7
2018-10-01,WOODLANDS,4 ROOM,895C,WOODLANDS DR 50,07 TO 09,99.0,Model A,1997,77 years 03 months,335000.0,2018-Q4,131.4,341373.67,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.43566901015181,103.792604837224,NS,711.2
2018-10-01,WOODLANDS,5 ROOM,142,MARSILING RD,07 TO 09,134.0,Model A,1995,75 years 07 months,422000.0,2018-Q4,131.4,430028.92,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.43703348852642,103.777069314339,NS,596.1
2018-10-01,WOODLANDS,EXECUTIVE,306,WOODLANDS ST 31,04 TO 06,162.0,Apartment,1993,73 years 04 months,570000.0,2018-Q4,131.4,580844.75,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.42992991993554,103.774636554651,NS,308.9
2018-10-01,WOODLANDS,EXECUTIVE,142,MARSILING RD,10 TO 12,176.0,Apartment,1995,75 years 06 months,650000.0,2018-Q4,131.4,662366.82,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.43703348852642,103.777069314339,NS,596.1
2018-10-01,YISHUN,4 ROOM,657,YISHUN AVE 4,04 TO 06,103.0,Model A,1987,68 years 01 month,353000.0,2018-Q4,131.4,359716.13,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.42224077094874,103.839349033609,NS,869.5
2018-10-01,YISHUN,5 ROOM,657,YISHUN AVE 4,04 TO 06,121.0,Improved,1987,68 years 03 months,400000.0,2018-Q4,131.4,407610.35,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.42224077094874,103.839349033609,NS,869.5
2018-11-01,ANG MO KIO,4 ROOM,256,ANG MO KIO AVE 4,04 TO 06,98.0,New Generation,1977,57 years 09 months,418000.0,2018-Q4,131.4,425952.82,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.37061517595951,103.83596769452,NS,1515.6
2018-11-01,BEDOK,5 ROOM,649,JLN TENAGA,07 TO 09,124.0,Improved,1993,73 years 06 months,578000.0,2018-Q4,131.4,588996.96,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.33237199569139,103.906117409993,DT,380.2
2018-11-01,BUKIT BATOK,4 ROOM,242,BT BATOK EAST AVE 5,04 TO 06,93.0,New Generation,1985,66 years 01 month,345000.0,2018-Q4,131.4,351563.93,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.35095950808957,103.756233418128,NS,773.9
2018-11-01,BUKIT MERAH,3 ROOM,138,JLN BT MERAH,04 TO 06,68.0,Improved,1983,63 years 09 months,340000.0,2018-Q4,131.4,346468.8,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.27842357024921,103.826237590943,EW,870.0
2018-11-01,BUKIT PANJANG,4 ROOM,404,FAJAR RD,04 TO 06,104.0,Model A,1988,69 years,330000.0,2018-Q4,131.4,336278.54,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.38063876738095,103.767550485267,DT,689.0
2018-11-01,CHOA CHU KANG,EXECUTIVE,107,TECK WHYE LANE,04 TO 06,146.0,Maisonette,1989,69 years 03 months,530000.0,2018-Q4,131.4,540083.71,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.37805538148223,103.753588247554,DT,901.9
2018-11-01,HOUGANG,4 ROOM,697,HOUGANG ST 61,07 TO 09,84.0,Simplified,1987,67 years 07 months,330000.0,2018-Q4,131.4,336278.54,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.37554033809538,103.887475138873,NE,739.0
2018-11-01,KALLANG/WHAMPOA,4 ROOM,114,LOR 3 GEYLANG,07 TO 09,103.0,Model A,1989,69 years 07 months,520000.0,2018-Q4,131.4,529893.46,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.31149898527826,103.874031815966,EW,320.6
2018-11-01,SEMBAWANG,4 ROOM,508C,WELLINGTON CIRCLE,07 TO 09,90.0,Model A,2004,84 years 09 months,331668.0,2018-Q4,131.4,337978.27,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.45288239563765,103.821431874269,NS,457.6
2018-11-01,SENGKANG,4 ROOM,297A,COMPASSVALE ST,07 TO 09,94.0,Premium Apartment,2001,81 years 09 months,350000.0,2018-Q4,131.4,356659.06,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.39483596039701,103.900697317347,NE,676.7
2018-11-01,SENGKANG,4 ROOM,297A,COMPASSVALE ST,07 TO 09,94.0,Premium Apartment,2001,81 years 09 months,350000.0,2018-Q4,131.4,356659.06,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.39483596039701,103.900697317347,NE,676.7
2018-11-01,SENGKANG,4 ROOM,441A,FERNVALE RD,07 TO 09,93.0,Model A,2012,92 years 04 months,425000.0,2018-Q4,131.4,433086.0,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.39109783626622,103.875166223525,NE,2202.2
2018-11-01,TOA PAYOH,3 ROOM,47,LOR 6 TOA PAYOH,04 TO 06,58.0,Standard,1969,49 years 02 months,228000.0,2018-Q4,131.4,232337.9,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.33691029763166,103.854030352751,NS,870.2
2018-11-01,TOA PAYOH,4 ROOM,115,POTONG PASIR AVE 1,07 TO 09,96.0,New Generation,1984,64 years 11 months,390000.0,2018-Q4,131.4,397420.09,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.33726999806036,103.862806558366,NE,909.1
2018-11-01,WOODLANDS,4 ROOM,616,WOODLANDS AVE 4,07 TO 09,102.0,Model A,1998,78 years 06 months,305000.0,2018-Q4,131.4,310802.89,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.4343227615451,103.795844279939,NS,896.2
2018-11-01,YISHUN,5 ROOM,624,YISHUN RING RD,04 TO 06,123.0,Improved,1987,67 years 04 months,455000.0,2018-Q4,131.4,463656.77,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.41807789053212,103.835582914002,NS,285.6
2018-12-01,BEDOK,EXECUTIVE,114,BEDOK RESERVOIR RD,07 TO 09,150.0,Maisonette,1985,65 years 11 months,620000.0,2018-Q4,131.4,631796.04,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.33056065989658,103.909838947885,DT,524.3
2018-12-01,BUKIT PANJANG,3 ROOM,250,BANGKIT RD,10 TO 12,73.0,Model A,1988,68 years 11 months,320000.0,2018-Q4,131.4,326088.28,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.38065502521671,103.773698672408,DT,1354.5
2018-12-01,CHOA CHU KANG,EXECUTIVE,107,TECK WHYE LANE,10 TO 12,150.0,Maisonette,1989,69 years 02 months,548000.0,2018-Q4,131.4,558426.18,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.37805538148223,103.753588247554,DT,901.9
2018-12-01,CHOA CHU KANG,EXECUTIVE,107,TECK WHYE LANE,10 TO 12,154.0,Maisonette,1989,69 years 02 months,580000.0,2018-Q4,131.4,591035.01,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.37805538148223,103.753588247554,DT,901.9
2018-12-01,TAMPINES,3 ROOM,467,TAMPINES ST 44,01 TO 03,74.0,Model A,1987,67 years 05 months,317000.0,2018-Q4,131.4,323031.2,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.35996852651128,103.954665911889,DT,429.5
2018-12-01,WOODLANDS,3 ROOM,317,WOODLANDS ST 31,01 TO 03,73.0,Model A,1993,73 years 05 months,248500.0,2018-Q4,131.4,253227.93,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.43189593455214,103.776268265174,NS,264.7
2018-12-01,WOODLANDS,4 ROOM,655,WOODLANDS RING RD,07 TO 09,101.0,Model A,1998,78 years 03 months,340000.0,2018-Q4,131.4,346468.8,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.43741404509878,103.798257574917,NS,460.5
2018-12-01,WOODLANDS,5 ROOM,178,WOODLANDS ST 13,13 TO 15,121.0,Improved,1986,66 years 06 months,378000.0,2018-Q4,131.4,385191.78,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.43464080601813,103.777670022616,NS,464.5
2018-12-01,YISHUN,4 ROOM,624,YISHUN RING RD,01 TO 03,83.0,Simplified,1987,67 years 03 months,298000.0,2018-Q4,131.4,303669.71,1.4504,-0.9049773755656024,2.3553773755656024,1.2199,2.1235144578313383,1.41807789053212,103.835582914002,NS,285.6
2019-01-01,BEDOK,4 ROOM,35,BEDOK STH AVE 2,07 TO 09,90.0,Improved,1977,57 years 09 months,338000.0,2019-Q1,131.0,345482.44,1.5284,-0.4559270516717282,1.984327051671728,1.4504,2.3553773755656024,1.32233220742919,103.939766219283,EW,913.9
2019-01-01,BUKIT PANJANG,4 ROOM,250,BANGKIT RD,01 TO 03,103.0,Model A,1988,68 years 11 months,330000.0,2019-Q1,131.0,337305.34,1.5284,-0.4559270516717282,1.984327051671728,1.4504,2.3553773755656024,1.38065502521671,103.773698672408,DT,1354.5
2019-01-01,CHOA CHU KANG,5 ROOM,454,CHOA CHU KANG AVE 4,16 TO 18,123.0,Premium Apartment,2000,80 years 03 months,445000.0,2019-Q1,131.0,454851.15,1.5284,-0.4559270516717282,1.984327051671728,1.4504,2.3553773755656024,1.37893713397214,103.73503881658,NS,1244.7
2019-01-01,GEYLANG,4 ROOM,47,JLN TIGA,04 TO 06,93.0,Model A,2005,85 years 03 months,680000.0,2019-Q1,131.0,695053.44,1.5284,-0.4559270516717282,1.984327051671728,1.4504,2.3553773755656024,1.30876081841943,103.885032047857,CC,401.0
2019-01-01,HOUGANG,5 ROOM,978C,BUANGKOK CRES,04 TO 06,110.0,Improved,2003,83 years 06 months,402000.0,2019-Q1,131.0,410899.24,1.5284,-0.4559270516717282,1.984327051671728,1.4504,2.3553773755656024,1.38001500314361,103.878741889941,NE,1641.7
2019-01-01,HOUGANG,5 ROOM,945,HOUGANG ST 92,13 TO 15,121.0,Improved,1998,78 years 09 months,535000.0,2019-Q1,131.0,546843.51,1.5284,-0.4559270516717282,1.984327051671728,1.4504,2.3553773755656024,1.37421925567465,103.881015089936,NE,1318.4
2019-01-01,SEMBAWANG,4 ROOM,508C,WELLINGTON CIRCLE,07 TO 09,85.0,Model A,2004,84 years 07 months,335000.0,2019-Q1,131.0,342416.03,1.5284,-0.4559270516717282,1.984327051671728,1.4504,2.3553773755656024,1.45288239563765,103.821431874269,NS,457.6
2019-01-01,SENGKANG,4 ROOM,441A,FERNVALE RD,16 TO 18,93.0,Model A,2012,92 years 01 month,435000.0,2019-Q1,131.0,444629.77,1.5284,-0.4559270516717282,1.984327051671728,1.4504,2.3553773755656024,1.39109783626622,103.875166223525,NE,2202.2
2019-01-01,SENGKANG,4 ROOM,441A,FERNVALE RD,22 TO 24,94.0,Model A,2012,92 years 01 month,450000.0,2019-Q1,131.0,459961.83,1.5284,-0.4559270516717282,1.984327051671728,1.4504,2.3553773755656024,1.39109783626622,103.875166223525,NE,2202.2
2019-01-01,TAMPINES,4 ROOM,263,TAMPINES ST 21,01 TO 03,105.0,Model A,1984,64 years 08 months,400000.0,2019-Q1,131.0,408854.96,1.5284,-0.4559270516717282,1.984327051671728,1.4504,2.3553773755656024,1.35330602954221,103.95114433296,DT,510.7
2019-01-01,WOODLANDS,3 ROOM,317,WOODLANDS ST 31,04 TO 06,73.0,Model A,1993,73 years 03 months,240000.0,2019-Q1,131.0,245312.98,1.5284,-0.4559270516717282,1.984327051671728,1.4504,2.3553773755656024,1.43189593455214,103.776268265174,NS,264.7
2019-01-01,WOODLANDS,4 ROOM,108,WOODLANDS ST 13,10 TO 12,91.0,New Generation,1987,67 years,280000.0,2019-Q1,131.0,286198.47,1.5284,-0.4559270516717282,1.984327051671728,1.4504,2.3553773755656024,1.43721908735525,103.781576753293,NS,529.0
2019-01-01,WOODLANDS,4 ROOM,177,WOODLANDS ST 13,01 TO 03,96.0,New Generation,1986,66 years 01 month,293000.0,2019-Q1,131.0,299486.26,1.5284,-0.4559270516717282,1.984327051671728,1.4504,2.3553773755656024,1.43435791362603,103.778088434368,NS,492.8
2019-01-01,WOODLANDS,4 ROOM,177,WOODLANDS ST 13,01 TO 03,91.0,New Generation,1986,66 years 01 month,300000.0,2019-Q1,131.0,306641.22,1.5284,-0.4559270516717282,1.984327051671728,1.4504,2.3553773755656024,1.43435791362603,103.778088434368,NS,492.8
2019-01-01,WOODLANDS,4 ROOM,655,WOODLANDS RING RD,10 TO 12,101.0,Model A,1998,78 years 02 months,335000.0,2019-Q1,131.0,342416.03,1.5284,-0.4559270516717282,1.984327051671728,1.4504,2.3553773755656024,1.43741404509878,103.798257574917,NS,460.5
2019-01-01,WOODLANDS,5 ROOM,178,WOODLANDS ST 13,10 TO 12,121.0,Improved,1986,66 years 06 months,372000.0,2019-Q1,131.0,380235.11,1.5284,-0.4559270516717282,1.984327051671728,1.4504,2.3553773755656024,1.43464080601813,103.777670022616,NS,464.5
2019-02-01,BEDOK,4 ROOM,108,BEDOK NTH RD,04 TO 06,91.0,New Generation,1977,57 years 05 months,328888.0,2019-Q1,131.0,336168.73,1.5284,-0.4559270516717282,1.984327051671728,1.4504,2.3553773755656024,1.33274009226511,103.936223519694,DT,650.5
2019-02-01,BISHAN,EXECUTIVE,119,BISHAN ST 12,01 TO 03,144.0,Apartment,1987,67 years 04 months,780000.0,2019-Q1,131.0,797267.18,1.5284,-0.4559270516717282,1.984327051671728,1.4504,2.3553773755656024,1.34734957400825,103.850535153606,CC,455.7
