iter	RMSE
2900	0.05149190188
2901	0.05149148082
2902	0.0514899762
2903	0.05148723648
2904	0.05148454412
2905	0.0514812967
2906	0.05147904401
2907	0.05147686373
2908	0.05147497622
2909	0.05147122772
2910	0.05146963412
2911	0.05146746908
2912	0.05146670413
2913	0.05146430946
2914	0.0514611457
2915	0.05145812086
2916	0.05145670813
2917	0.05145528731
2918	0.05145286195
2919	0.05145166906
2920	0.0514484279
2921	0.05144523585
2922	0.05144251604
2923	0.05144098549
2924	0.05144006919
2925	0.05143860683
2926	0.05143577655
2927	0.05143341629
2928	0.05143329285
2929	0.05143084669
2930	0.05142648714
2931	0.05142492429
2932	0.05142054716
2933	0.05141893036
2934	0.05141778814
2935	0.05141527553
2936	0.05141406005
2937	0.05141078764
2938	0.05140893016
2939	0.05140721995
2940	0.05140507711
2941	0.05140503825
2942	0.0514024664
2943	0.05139918301
2944	0.05139550329
2945	0.05139103724
2946	0.05138975088
2947	0.05138750093
2948	0.05138495864
2949	0.05138336128
2950	0.05138091953
2951	0.05137893082
2952	0.05137467582
2953	0.05137066469
2954	0.05136867153
2955	0.05136611146
2956	0.05136344859
2957	0.05135976957
2958	0.05135721703
2959	0.05135496225
2960	0.05135221398
2961	0.05135061389
2962	0.05134626678
2963	0.05134564492
2964	0.05134098206
2965	0.05133876675
2966	0.05133830246
2967	0.05133720012
2968	0.05133466375
2969	0.05133218301
2970	0.05132945599
2971	0.05132678484
2972	0.05132596115
2973	0.05132454885
2974	0.0513221815
2975	0.05131879696
2976	0.05131696354
2977	0.0513136041
2978	0.05131111216
2979	0.0513096562
2980	0.05130595678
2981	0.05130591526
2982	0.0513047208
2983	0.05130279018
2984	0.05129945138
2985	0.05129736149
2986	0.05129289026
2987	0.0512928498
2988	0.05129058942
2989	0.05128757245
2990	0.05128503727
2991	0.0512825725
2992	0.051279994
2993	0.05127748666
2994	0.05127626251
2995	0.05127448104
2996	0.05127170753
2997	0.05127013529
2998	0.05126756213
2999	0.05126649551
